,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
740,https://m.weibo.cn/status/IFQYZ2cvf?mblogid=IFQYZ2cvf&luicode=10000011&lfid=1076032803301701,Fri May 01 12:35:43 +0800 2020,【没有毕业仪式、散伙饭，#浙大春季研究生返校不到一周就毕业#】昨天，浙大春季研究生毕业离校。因为疫情，他们离校没有举行仪式，没有拍集体照，甚至有同寝室的室友分批返校，毕业前也未能相见。不少同学表达了遗憾。当天，浙江大学在致2020届春季毕业研究生信中表示：如果条件允许，欢迎择机回校参加今年夏季或明年的毕业典礼暨学位授予仪式。没有毕业仪式 没有散伙饭 昨天浙大这批研究生返校不到一周就离校了,13343,1135,721,"['哎…这确实很遗憾', '其实嘛，有些人不吃散伙饭，以后也会经常见，有些人就算吃了散伙饭以后也不会再联系', '嗐，更惨的是今年毕业的大学生怎么找工作！', '这是去拿行李去的吧', '这是最惨的一届毕业生']"
741,https://m.weibo.cn/status/IFQy9cnOv?mblogid=IFQy9cnOv&luicode=10000011&lfid=1076032803301701,Fri May 01 11:29:36 +0800 2020,#一分钟营养厨房#【排骨焖饭】疫情宅家期间，你有没有挑战烹饪技能？品尝自己亲手做的饭，满满的都是幸福感。今天五一劳动节，#人民厨房#手把手教你做菜！你知道怎样用电饭煲做排骨吗？戳视频↓排骨米饭新做法，简单又美味，马住试试~ 人民日报的微博视频,47449,6731,23911,"['怎么连人民日报也开始搞这一套了？', '小编如果你跟我互相关注，我就请你吃章鱼小丸子炸臭豆腐上校鸡块烤面筋麻辣鸭脖酸辣粉鳕鱼盖浇饭手抓饼瘦肉丸布丁巧克力奶茶寿司森永水果糖不二家棒棒糖悠哈烤肉汉堡冰淇淋黑森林奶昔慕斯毛血旺鸡公煲串烧烤羊腿牛板筋糖醋花生驴打滚果脯绿豆糕夫妻肺片圆笼粉蒸肉麻辣猪肝掉渣饼东坡肉板栗烧鸡', '有虾焖饭的教程吗？', '哈哈，内容丰富了哦，这个应景，宅家休假的我，可以做起来', '朗朗乾坤，政治清明。谁为人民服务？！谁人私己忘公？！留美学生，欺诈民工。出国留学回来不为祖国服务，但也不能欺诈农民工的血汗钱呀！难道这就是在美国学的本事？！今天求助社会各界人士，望社会各界善良正义人士关注一下我们农民工！衷心感谢！深圳市至信装饰装修有限公司欺诈农民工血汗钱。']"
742,https://m.weibo.cn/status/IFQ468rCW?mblogid=IFQ468rCW&luicode=10000011&lfid=1076032803301701,Fri May 01 10:15:33 +0800 2020,【人民日报钟声：#污名化是危险的政治病毒#】最新统计数据显示，美国的疫情最为严重。中国人民感同身受，十分揪心。反观美国一些政客的表现，却让人十分气愤。人命关天，可在他们眼里，生离死别的哭泣，整车转运的尸袋，居家死去无人发现的惨剧，都不是当务之急。他们最有兴趣的是如何借此玩一些政治把戏，把自己应该承担的责任推得一干二净。 人民日报钟声：污名化是危险的“政治病毒”,4383,757,732,"['外网上发，这里发只有我们能看见，可以硬气的怼么', '推上发一发呀，别老骗我们', '都病入膏肓了，还念念不忘泼脏水。', '真的可以加强外网的宣传', '管好你自己']"
743,https://m.weibo.cn/status/IFPEM9WOM?mblogid=IFPEM9WOM&luicode=10000011&lfid=1076032803301701,Fri May 01 09:13:11 +0800 2020,【#让劳动者上头条#！今天，我们一起致敬奋斗】新冠疫情中，我们记住了无数个坚毅又执着的身影：无惧风险的白衣战士、全力抢建的火雷兄弟、分秒必争的快递小哥、日夜守望的社区工作者……全国亿万劳动者团结一心、默默奉献，汇聚起战胜疫情的强大力量。今天，转发微博，致敬14亿人的奋斗！,11244,1628,7048,"['致敬每一位劳动者', '致敬每一个为抗击疫情而拼命的人', '致敬每一位劳动者', '五一不休息，继续', '致敬']"
744,https://m.weibo.cn/status/IFPwGr57d?mblogid=IFPwGr57d&luicode=10000011&lfid=1076032803301701,Fri May 01 08:53:15 +0800 2020,【微倡议！#五一假期出门别忘6件事#】游玩不扎堆，口罩不急摘，守住一米线，防控别大意…这个五一，你选择宅在家里还是出门游玩？#五一假期6个提醒#↓↓转发倡议！,4707,955,2053,"['请国家放心，我已经取消了未来两年的旅行计划。', '反正没对象 还是在家好', '不给国家添乱了，51呆家里吧。。', '举报云南省昆明市寻甸县民族中学五一不放假，并且威胁恐吓学生不得进行举报', '在家待着']"
745,https://m.weibo.cn/status/IFPjLlPuw?mblogid=IFPjLlPuw&luicode=10000011&lfid=1076032803301701,Fri May 01 08:21:25 +0800 2020,【今天，发条微博，迎接#五月#】5月，向每一位奋斗中的劳动者致敬；5月，为奋斗中的青年点赞；5月，向妈妈表达爱意；5月，向抗疫逆行的医护致敬…这个温暖的季节来之不易，不蹉跎，不虚度！转存这份五月主题壁纸↓↓#2020年还剩下三分之二#，加油前行！,22869,2470,9943,"['五月继续加油！越来越好！❤', '不一样的2020. 五月，向每一位奋斗中的劳动者点赞，向抗疫逆行的医护者们致敬，依然更好的爱自己也爱身边的人，热爱生活珍惜时间，不蹉跎不虚度！做个善良勇敢的人❤', '五一[加油][加油][加油]', '#五月你好# 加油！', '五月 ： 过程很重要，结果也很重要']"
746,https://m.weibo.cn/status/IFPfB3b1o?mblogid=IFPfB3b1o&luicode=10000011&lfid=1076032803301701,Fri May 01 08:11:09 +0800 2020,【#上海新增境外输入病例5例#】据@上海发布 ，4月30日0—24时，上海通过口岸联防联控机制，报告5例境外输入性新冠肺炎确诊病例。新增治愈出院2例，均来自俄罗斯。病例1、病例2为夫妻，中国籍，在巴西生活，4月27日自巴西出发，经埃塞俄比亚转机后于4月28日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例3为中国籍，在美国留学，4月27日自美国出发，经埃塞俄比亚转机后于4月28日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例4为中国籍，在美国留学，4月27日自美国出发，经埃塞俄比亚转机后于4月28日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例5为中国籍，在美国旅行，4月28日自美国出发，经德国转机后于4月29日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。5例境外输入性确诊病例均已转至定点医疗机构救治，已追踪同航班的密切接触者126人，均已落实集中隔离观察。4月30日0—24时，无新增本地新冠肺炎确诊病例。截至4月30日24时，累计报告境外输入性确诊病例313例，治愈出院268例，在院治疗45例（其中2例危重）。现有待排查的疑似病例3例。截至4月30日24时，累计报告本地确诊病例339例，治愈出院331例，死亡7例，在院治疗1例。现有待排查的疑似病例0例。截至4月30日24时，尚在医学观察中的无症状感染者0例。,4463,589,193,"['竟然还有去美国旅游的', '越是最后关头最不能放松警惕，坚持到底才能最终胜利，不要辜负了太多人的牺牲，自觉自律从我做起，对自己负责，对社会负责，对无私的爱负责！', '米国旅游的不知道什么心态', '现在出门还是一定要戴口罩，避免去人群密集的地方', '越是最后关头最不能放松警惕，坚持到底才能最终胜利，不要辜负了太多人的牺牲，自觉自律从我做起，对自己负责，对社会负责，对无私的爱负责！']"
747,https://m.weibo.cn/status/IFPane5aO?mblogid=IFPane5aO&luicode=10000011&lfid=1076032803301701,Fri May 01 07:58:17 +0800 2020,【#黑龙江新增5例本土病例#】2020年4月30日0-24时，#黑龙江省内新增确诊病例5例#（牡丹江），均为境外输入关联性无症状感染者转为确诊病例。截至4月30日24时，累计报告本土确诊病例558例，累计治愈出院病例471例，现有确诊病例74例（哈尔滨63例、牡丹江10例、大庆1例），现有无症状感染者27例（哈尔滨17例、牡丹江8例、绥化2例）。当日发热门诊诊疗人数791人。累计追踪到省内密切接触者19630人，已解除医学观察17131人，尚有2499人正在接受医学观察。2020年4月30日0-24时。全省无新增境外输入确诊病例。截至4月30日24时，累计报告境外输入确诊病例386例，其中：黑龙江省120例，其他省份266例；现有境外输入确诊病例270例；累计报告境外治愈出院病例116例。追踪到境外密切接触者2101人，已解除医学观察2085人，尚有16人正在接受医学观察。2020年4月30日0-24时，无新增境外输入无症状感染者。截至4月30日24时，现有境外输入无症状感染者9例，其中：黑龙江省4例，其他省份5例。,18191,1580,486,"['加油，烤冷面……', '我是哈尔滨人，咱哈尔滨人老实在家呆着，别和八辈子没出过门没过过五一一样，争取取得疫情的胜利！', '今天是劳动节，让我们衷心的为辛勤的营销号鼓掌👏👏👏👏👏👏👏', '消停了两天又开始了，黑龙江自从加入群聊，到当上管理员，现在又成了群主了', '黑龙江加油！快点好起来']"
748,https://m.weibo.cn/status/IFP7po4qq?mblogid=IFP7po4qq&luicode=10000011&lfid=1076032803301701,Fri May 01 07:50:59 +0800 2020,【这个劳动节，给自己拍张#口罩版最美工作照#吧！】两神山医院建设队复工，火雷兄弟说“听到塔吊叮当响，很兴奋”；重回工作岗位，啤酒厂员工说“加足马力，把失去的时间和损失找回来”……虽然戴着口罩，但却挡不住你们帅美的脸！#让劳动者上头条#，晒出复工岗位上最美的自己吧↓ 人民日报的微博视频,5981,1494,1890,"['致敬劳动者', '不追网红不追星只追人民子弟兵 追星只追五角星', '致敬劳动者，五一快乐', '致敬劳动者，辛苦了', '致敬劳动者，你们是最美的人，辛苦了！']"
749,https://m.weibo.cn/status/IFOUOo8Qa?mblogid=IFOUOo8Qa&luicode=10000011&lfid=1076032803301701,Fri May 01 07:19:57 +0800 2020,【微视频｜#你的奋斗终将伟大#】你为什么而奋斗？为了拯救每一个生命，为了肩上的责任，为了心底的善良，为了渴望的生活…每一种伟大都由平凡书写，每一个奇迹都由奋斗创造。中国的伟大发展成就是中国人民用自己的双手创造的。五一劳动节，致敬战疫人，致敬每一位奋斗者。转发，#让劳动者上头条#！ 人民日报的微博视频,29235,3101,7731,"['致敬每位平凡而伟大的奋斗者！', '求求大家救救我女儿！', '致敬每一位奋斗者你们辛苦了', '平凡而伟大，致敬所有劳动者。。', '敬每一位的付出，每一个平凡的人，才是我们祖国的骄傲！']"
750,https://m.weibo.cn/status/IFOGf94Wj?mblogid=IFOGf94Wj&luicode=10000011&lfid=1076032803301701,Fri May 01 06:44:03 +0800 2020,【#美国新冠病毒感染病例超过106万#，#纽约州确诊新冠肺炎超30万例#】 据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美东时间4月30日晚6时，全美共报告新冠肺炎确诊1067061例，死亡62860例。在过去24小时，美国新增确诊30409例，新增死亡2385例。在疫情最严重的纽约州，30日累计确诊达304372例，累计死亡23545例。（张梦旭）,3527,683,346,"['就像美国在电梯里放屁，中国首先闻到味道，开始屏住了呼吸，欧洲也嘲笑中国，紧接着他们也闻到了味道，差点晕了过去。然后美国闻到了，向全世界喊道“这是中国放的！”最后大家低头一看，美国的裤裆都糊了᭄ᰩ᭄ᰩ᭄ᰩ', '自由美利坚，三万每一天', '真的挺感谢祖国当年勒紧裤腰带也要造出原子弹，氢弹，导弹。使得现在的西方列强只能打嘴炮。', '如果今天换做中国106万，美国不仅不管，还会泼脏水，他管你什么人类命运共同体？而且他本来就不认同人类命运共同体，更别提什么大国风气，中国有啊，美国什么时候有过？况且经济效益是相互推动的，我们并不是完全依靠的美国，所以不想再听中国人帮美国说话了ok？帮别人的同时想想别人怎么对你的？？', '干不过营销号他们前排霸占，太强大了']"
751,https://m.weibo.cn/status/IFOEaA549?mblogid=IFOEaA549&luicode=10000011&lfid=1076032803301701,Fri May 01 06:38:57 +0800 2020,【复工后首次主持记者会，#约翰逊称英国已度过疫情高峰#】4月30日，英国首相#约翰逊复工后首次主持记者会#。他表示，当日英国新增新冠肺炎死亡674例，全国累计死亡26711例，英国目前已度过疫情高峰，将于下周宣布未来的抗疫计划。目前，英国新冠肺炎死亡人数为欧洲第二、全球第三，仅次于美国和意大利。（强薇）海客新闻的秒拍视频,7424,790,405,"['英国人不值得可怜，他们老是扰香港', '特朗普和约翰逊通完电话，特朗普：那没啥事你先挂了吧。约翰逊：还是你先挂吧', '亲身体验了一次病毒的力量，未来的防疫工作能做的更好了吧！', '但是也不要太乐观了吧，英国还是很严重的。', '干不过营销号他们前排霸占，太强大了']"
752,https://m.weibo.cn/status/IFOzKjRp7?mblogid=IFOzKjRp7&luicode=10000011&lfid=1076032803301701,Fri May 01 06:28:03 +0800 2020,【#俄罗斯总理称已感染新冠病毒#】当地时间4月30日下午俄新社报道称，俄罗斯总理米舒斯京向普京总统表示，称其已经感染新冠病毒。米舒斯京提议俄第一副总理安德烈·别洛乌索夫暂代其职。同时，米舒斯京表示，政府将继续工作，他将与政府保持联系。（人民日报记者屈佩）,2926,441,354,"['我居然还停留在梅德韦杰夫总理时代', '普京总统前不久任命的总理米舒斯京是一个出色的技术型官员，他任总理对提振俄罗斯经济非常重要。米舒斯京被认为是普京总统培养的接班人。，中俄友谊万古长青🙋', '可想而知俄罗斯的严重程度了，俄罗斯大兄弟挺住。', '蓬佩奥咋不得', '还以为普京的举手']"
753,https://m.weibo.cn/status/IFLXy8JC9?mblogid=IFLXy8JC9&luicode=10000011&lfid=1076032803301701,Thu Apr 30 23:48:27 +0800 2020,【#你好，明天#】从诋毁中国到图谋向中国索赔，再到攻击世卫组织，蓬佩奥这个逢中必反的美国政客，一次次露拙。那狰狞的面目，那笨拙的演技，那急于甩锅的不良居心，都毕露无遗。抱持冷战思维是可笑的，以反华而推卸抗疫不力的责任更是徒劳。奉劝蓬佩奥：莫再炮制政治病毒，更莫沦为政治病毒携带者。,11969,1811,1903,"['没办法，中国亲美分子还是很多，谁说美国不好就像说了他们祖宗不好，也许说他们祖宗反而不生气', '中国的强大让他们感到害怕，所以就这样找理由肆意践踏，不过我们反击让他惊讶', '你好，明天，🇨🇳', '他会被钉在世界历史的耻辱柱上', '中国现在的舆论战水平是小学生级别的，还不如60年前']"
754,https://m.weibo.cn/status/IFLzKbxQK?mblogid=IFLzKbxQK&luicode=10000011&lfid=1076032803301701,Thu Apr 30 22:49:48 +0800 2020,【#塞尔维亚为中国医疗队授最高荣誉勋章#】当地时间4月30日，塞尔维亚国防部长武林为中国援塞抗疫专家组颁发象征“保卫国家”最高荣誉的奖章。现场#塞尔维亚为获勋医疗队奏响中国国歌#。塞国防部长称，在困难乃至死亡面前，两国都表现出了英雄民族的气概。塞方永远不会忘记中国专家组在塞尔维亚最困难时期抵达。海客新闻的秒拍视频,92362,2629,3757,"['', '辛苦了医护人员', '中塞友谊长存', '这样的国家值得我们去帮助中塞友谊长存', '这样的国家值得我们去帮助中塞友谊长存']"
755,https://m.weibo.cn/status/IFLj09r0Z?mblogid=IFLj09r0Z&luicode=10000011&lfid=1076032803301701,Thu Apr 30 22:08:33 +0800 2020,【#这10个追问美国必须回答#】100天，逾百万。自1月20日确诊首例至今，美国已成为全球新冠确诊和死亡病例最多的国家。抗疫关头，一些美国政客却忙着造谣抹黑、到处“甩锅”。这不仅无法转嫁责任，反而进一步暴露出美国防疫中的重重疑点。这10个问号，美国政府有责任有义务回答清楚，给全世界一个交代。,65118,6576,23043,"['外网一起发，人民日报你要刚起来。', '官方外宣不太给力，外网怼起来。。。', '发外网去，才行，微博他们看不到', '十问美利坚，请给世界一个交代！', '强烈要求成立国际调查组去美国调查']"
756,https://m.weibo.cn/status/IFLbZ7EFo?mblogid=IFLbZ7EFo&luicode=10000011&lfid=1076032803301701,Thu Apr 30 21:51:16 +0800 2020,#武汉有我#【微纪录片|武汉ICU医生周晨亮：#每一个治愈病人都是守出来的#】4月30日，武汉大学人民医院东院重症医学科主任周晨亮和同事开始为期14天的隔离。周晨亮所在的ICU，每位患者至少都经历3次以上的抢救，#最多的一个ICU病人抢救了9次#。周晨亮说，每位病人能够救回来，都是大家守出来的。 人民日报的微博视频,52771,3321,6455,"['希望媒体多报道下，湖北省特别是武汉市本地医护人员，他们没有欢送仪式，也没有过水门，从疫情开始一直都奋斗在一线 他们也需要被大家认识和关心', '辛苦了', '感谢有你们，辛苦了！向你们致敬', '辛苦了', '辛苦了所有的医护人员']"
757,https://m.weibo.cn/status/IFKMzx0DQ?mblogid=IFKMzx0DQ&luicode=10000011&lfid=1076032803301701,Thu Apr 30 20:48:40 +0800 2020,【#国务院派督导组指导黑龙江防疫工作#】30日，中央应对新冠肺炎疫情工作领导小组召开会议。会议指出，境内疫情得到有效控制，防控工作转为常态化，但决不能掉以轻心。要继续抓好重点地区防控。国务院联防联控机制设立联络组，了解和协调推动湖北省、武汉市疫情防控，并派出督导组，督促指导黑龙江省完善和加强防控工作措施，抓紧排查漏洞、补齐短板，特别是加强医院感染防控，全力以赴做好医疗救治。各地要引以为戒，严格按要求落实防控措施。人民日报的微博视频,3146,565,366,"['黑龙江加油，全国人民与你们同在', '感谢国家督导组来黑龙江援助，我们一起努力配合让龙江清零，让龙江的孩子也可以去学校上课，让我们的门店商铺也可以正常营业。🙏🏻🙏🏻🙏🏻', '继续加油', '黑龙江加油💪', '呵呵早干嘛了呢？？当初严格管理就不会出现反弹了重视点黑龙江就不会出现这种问题了，这不纯纯亡羊补牢吗？？都这么多人感染了，才出来说援助黑龙江？？那当时韩某曹某这事刚发现时怎么没来援助？现在都减轻了然后援助？援助的是空气吧']"
758,https://m.weibo.cn/status/IFK6QyfLN?mblogid=IFK6QyfLN&luicode=10000011&lfid=1076032803301701,Thu Apr 30 19:05:52 +0800 2020,【最新：#全球新冠肺炎超313万例#】截至北京时间4月30日16时，212个国家和地区累计确诊3139331例，“钻石公主”号邮轮712例，全球新冠肺炎累计死亡227273例。其中，#美国新冠病毒感染病例超过104万#。转发关注#新冠肺炎疫情全球走势#↓↓,2695,612,463,"['不愧是“一超多强”的美国🇺🇸啊，啥都一超多强', '两个月前世界见证中国速度 两个月后的现在世界见证了美国速度', '今天还看美国要求自由 一个男人让记者朝他脸上吐口水 打喷嚏 说就是不带口罩', '美国这样还想甩锅给中国 有些人 就是死皮不要脸', '老美同学太犀利了，现在还吵着闹着要自由？(黑人抬棺配乐)']"
759,https://m.weibo.cn/status/IFJVnjrZy?mblogid=IFJVnjrZy&luicode=10000011&lfid=1076032803301701,Thu Apr 30 18:37:36 +0800 2020,【教育部：#100余万大学生已返校#，#五一后9省份高校陆续开学#】30日上午，教育部应对新冠肺炎疫情工作领导小组办公室召开高校复学疫情防控调度视频会，指导各地各高校切实做到科学有效防控，安全有序开学。会议指出，目前青海、山西等14个省（区、市）和新疆生产建设兵团100余万大学生已经返校，五一之后还有9个省（区、市）高校陆续开学。网页链接,78884,8326,1611,"['球球自愿开学', '自愿返校飘过', '就自愿开学、线上考试吧', '自愿返校', '返校是好事，但是大学生返校以后封闭式管理有什么用。返程客流这么大，冒危险回到学校，就换个地方上网课，毫无意义……']"
760,https://m.weibo.cn/status/IFJIn9k6E?mblogid=IFJIn9k6E&luicode=10000011&lfid=1076032803301701,Thu Apr 30 18:05:34 +0800 2020,【#中韩建急需人员往来快捷通道#】29日，中韩双方应对新冠肺炎疫情联防联控合作机制宣布建立中韩重要商务、物流、生产和技术服务急需人员往来“快捷通道”。中方将有首批十个省市适用“快捷通道”办法，#中韩急需人员审批检疫后有望缩减或免除隔离#。有需要的韩方企业先提出申请并经审批同意后，相关韩方人员按规定申请来华签证，经健康监测、检疫检测合格，可缩短入境后隔离时间，其后总体按闭环原则全程接受有效管理。希望适用“快捷通道”的中方赴韩人员须向韩国驻华使领馆申办签证同时申请免除隔离，如符合韩方审批条件且出境前、入境后检疫检测合格，可免除隔离，接受韩方动态防疫管理。中韩宣布建立重要和急需人员往来“快捷通道”,15265,855,396,"['东亚就应该联合起来，何必找欧美认爹', '希望今年中日韩三国自贸区能够达成协议。', '中韩两国是这次疫情里最正经处理疫情的国家了', '韩国还是可以的', '中日韩自贸区的达成，可以撬动半个地球了']"
761,https://m.weibo.cn/status/IFJuJuOu4?mblogid=IFJuJuOu4&luicode=10000011&lfid=1076032803301701,Thu Apr 30 17:31:58 +0800 2020,【#吴谦回怼美国污名化中国的锅绝对不背#】30日，国防部发言人吴谦针对美防务部门和军队领导人指责“中国隐瞒信息、误导公众”言论回应称，中方坚决反对美国一些政客，包括美国防务部门的领导，不断攻击中国，试图污名化中国。#吴谦称疫情是试金石更是照妖镜#。美国一些政客推诿责任，极力甩锅，完全是出于政治目的和一己私利。这种做法是极其自私的，也是极不负责任的。对此，中方的态度清晰明确：这个“锅”我们绝不会背。吴谦表示，疫情是一块试金石，更是一面照妖镜。真、善、美，假、恶、丑都尽显其中。疫情当前，唯团结合作者胜。我们愿与包括美国人民在内的全世界爱好和平、追求正义、向往美好生活的人民携起手来，共同打赢这场疫情防控全球阻击战。国防部发布的微博视频,3352,488,460,"['别什么都赖我们真是的', 'He tuì… 别甩了，我口水都吐干了', '中国媒体在国际舆论上也应该有强硬和绝不妥协的姿态，不能光靠外交大大们发声！！！', '特朗普别甩锅了，我们是支持你连任的', 'Gun,看到我的怒了']"
762,https://m.weibo.cn/status/IFJcLucU4?mblogid=IFJcLucU4&luicode=10000011&lfid=1076032803301701,Thu Apr 30 16:47:42 +0800 2020,【#耿爽称特朗普拆台终将拆自己的台#】30日，外交部发言人耿爽回应特朗普日前“美国有各种方式让中国承担病毒传播的后果”言论，#耿爽批特朗普中国担责论用心邪恶#。耿爽称，一段时间以来，美国政客罔顾事实，企图推卸自身抗疫不力的责任，来转移视线，甩锅、推责。这种做法抹杀不了中国人民经过艰苦努力取得的抗疫成果，只会暴露美方个别人的险恶用心，以及他们自身存在的严重问题。耿爽表示，当务之急是国际社会增进互信、加强团结，共同抗击疫情，这时候拆别人的台，最终也将拆自己的台。特朗普放言用各种手段惩罚中国，耿爽：暴露险恶用心，最终拆自己的台,4224,588,432,"['特朗普每天都在打脸，每天都拆自己台呀', '特朗普：tm没谱', '支持川总连任', '反正我倒挺希望特朗普连任的😂', '特朗普，搞笑每一天']"
763,https://m.weibo.cn/status/IFINMsDoc?mblogid=IFINMsDoc&luicode=10000011&lfid=1076032803301701,Thu Apr 30 15:46:09 +0800 2020,【#俄罗斯新冠肺炎确诊超过10万例#】俄罗斯新冠病毒疫情防控指挥部当地时间4月30日上午发布消息，#俄罗斯单日新增新冠肺炎确诊7099例#，累计达106498例，突破10万。其中，单日新增1333例治愈病例、101例死亡病例。新增患者中40%为无症状感染者。截至目前，俄罗斯累计确诊累计治愈11619例，累计死亡1073例。（人民日报记者屈佩）,8491,983,306,"['希望所有善良无辜的人民都能幸免于难 让病毒战胜那些坏人就够了', '稳住啊，老俄', '俄罗斯这么严重了吗！我没记错俄罗斯很早就和我国断航，感觉很重视啊，而且地广人稀，竟然10万了', '俄罗斯营销号居然没有段子了', '可恶的特朗普']"
764,https://m.weibo.cn/status/IFIJUfu4d?mblogid=IFIJUfu4d&luicode=10000011&lfid=1076032803301701,Thu Apr 30 15:36:36 +0800 2020,【#辽宁高校5月8日起开学#】4月30日，辽宁省高校返校复学工作视频会议在沈阳召开，确定5月8日为高校复学返校起始时间。各高校按照“两先两后”（先省外后省内、先毕业年级后其他年级）、“四分三错”（分学校、分批次、分生源、分时段；错峰、错区域、错层次）的工作原则，有序展开返校复学工作。按照辽宁省疫情防控指挥部要求，外省返校学生解除隔离后，省内学生返校，具体日程安排由学校自行确定。非毕业年级学生返校时间在毕业年级返校工作结束后，由各高校结合实际自行确定。学生返校复学可采取自愿原则。5月8日起，辽宁高校陆续开学！,82084,7671,1844,"['买个票坐个车 到了沈阳挂个科', '难道只有我不想返校吗…', '是我想的那个自愿的意思嘛？', '希望各高校可以按照要求贯彻实行自愿原则！！', '内心毫无波动甚至有点想笑，毕业年级省外的先返校，隔离两周后省内毕业年级返校，就按省内的不隔离，然后省外的非毕业年级返校，再隔离两周，然后省内的非毕业年级返校，就全部学生返校结束都快两个月了，考个试然后说放假了，你们回家吧？吵吵个啥，去沈阳的火车还停运呢，让我打飞的？']"
765,https://m.weibo.cn/status/IFICfauxq?mblogid=IFICfauxq&luicode=10000011&lfid=1076032803301701,Thu Apr 30 15:17:42 +0800 2020,【#国家卫健委发布五一出游提示#】30日，国家卫健委新闻发言人米锋表示，五一假期将至，专家提示：就近错峰出游，避开人员密集的景点和高峰时段，不扎堆，少聚集，做好个人防护。如旅途中出现发热、乏力、干咳等症状，应立即到就近的医疗机构就诊。 人民日报的微博视频,2308,508,519,"['#湖北五一不放假# ？？？为啥？？？湖北自己先搞起特殊 难怪其他省份特殊对待', '五一还是尽量少出门吧', '放假还是老老实实待在家里陪陪父母，陪陪孩子吧，等疫情完全过去在畅游', '那么多人出去 要想没有扎堆 很难', '谁女儿？']"
766,https://m.weibo.cn/status/IFGqGsi9z?mblogid=IFGqGsi9z&luicode=10000011&lfid=1076032803301701,Thu Apr 30 09:43:45 +0800 2020,【#外交部副部长称甩锅把戏不得人心#，#中国坚决反对有罪推定式的国际调查#】4月28日，外交部副部长乐玉成接受美国全国广播公司（NBC）电视专访。针对所谓对中国“追责”、“赔偿”论调，乐玉成予以驳斥并指出，中国也是病毒的受害者，而不是病毒的同谋。要中国赔偿无非是想把自身抗疫不力的责任转嫁到中国身上，这种“甩锅”把戏不得人心，也不可能得逞。中方坚决反对有罪推定式的国际调查，反对把国际调查政治化、对中国搞污名化。,105547,6568,3555,"['我对美国现在没有任何好印象，我不管美国什么也有好人也有坏人，现在这个国家的名声在我心里就跟粪坑一样', '除了我的血液，我只爱国旗的红色！🇨🇳🇨🇳', '美帝：想要我低头精诚合作，这辈子不可能的了，光明正大做生意又不会做，只能是靠偷，靠抢这种东西，才能维持得了生活，我每年都会找我欧洲、亚洲的狗腿子们，一个个有钱又听话，说话又好听，我超喜欢的…（其实我惦记你们家的电瓶）', '来碰瓷，干死他们！', '今天不是1900的中國！我們必須團結，力拒外侮！']"
767,https://m.weibo.cn/status/IFGhJtn8g?mblogid=IFGhJtn8g&luicode=10000011&lfid=1076032803301701,Thu Apr 30 09:21:42 +0800 2020,【#贵州调整中学暑假放假时间#，#贵州复学第一周不考试不上新课#】贵州省教育厅印发《通知》，要求：①复学后第一周不得开展新课程教学。②复学第一周内不得组织进行任何考试和检测。③本学期暂停开展研学旅行、艺术节、运动会等聚集性活动。④除初三、高三年级可利用周六上课外，其他年级不得利用双休日、法定节假日和课外时间等组织中小学生集体上课或补课。⑤在保持适当距离的前提下，体育活动可不佩戴口罩。⑥调整暑假放假时间。全省初一、初二年级暑假开始时间在原定基础上推迟一周，由7月11日调整为7月18日；高一、高二年级暑假开始时间在原定基础上推迟10天，由7月18日调整为7月28日。暑假安排来了，复学第一周不考试不上新课！贵州出台初高中非毕业年级教学管理工作十条,28125,3569,611,"['有些地方还没公布开学时间，有些地方已经确定暑假时间了', '不用开学考吗？好羡慕', '广东你看看啊！！！！不能占用周六日时间！！！', '最怕开学考试了', '行了。我们一开学就半期考，贵州的，我们学校根本不听教育局的话好吗？']"
768,https://m.weibo.cn/status/IFG3R2C4n?mblogid=IFG3R2C4n&luicode=10000011&lfid=1076032803301701,Thu Apr 30 08:47:30 +0800 2020,【自学成才！说说#疫情期间你get了什么技能#？】一场疫情，让不少宅家抗疫的小伙伴都有了自学成才的机会。解锁新菜式：电饭煲蛋糕、凉皮…新鲜花样都想试试，厨艺大大提高；化身tony老师：手里多了剪刀，眼里多了呵护，“顾客”是最爱的人。劳动节就要到了，你最近学会的一项劳动技能是什么？,3411,1128,1092,"['学会用钉钉', '学会做饭了，我会打鸡蛋了，我🐮🍺了', 'get到了吃的技能 无限强大', '各种饭菜吧就是味道不咋地', '做西点，没有一次成功，尤其是蛋糕，太难了']"
